Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents
0177-PXBAT,Male,78,No,Yes,Yes,No,0
2519-ERQOJ,Male,74,No,Yes,No,No,0
0111-KLBQG,Male,71,No,Yes,Yes,Yes,1
1996-DBMUS,Female,72,No,Yes,Yes,No,0
2055-SIFSS,Female,75,No,Yes,Yes,No,0
2806-MLNTI,Male,79,No,Yes,Yes,No,0
5628-RKIFK,Female,76,No,Yes,No,No,0
5760-WRAHC,Female,78,No,Yes,No,No,0
1480-BKXGA,Male,75,No,Yes,Yes,No,0
9076-AXYIK,Male,66,No,Yes,Yes,No,0
4933-IKULF,Female,71,No,Yes,No,No,0
3780-DDGSE,Male,77,No,Yes,Yes,Yes,1
4612-SSVHJ,Female,74,No,Yes,No,No,0
5756-OZRIO,Male,73,No,Yes,Yes,No,0
4513-CXYIX,Female,73,No,Yes,Yes,No,0
4332-MUOEZ,Male,78,No,Yes,Yes,No,0
6705-LXORM,Female,79,No,Yes,Yes,No,0
4109-CYRBD,Male,77,No,Yes,Yes,No,0
8606-CIQUL,Male,77,No,Yes,Yes,Yes,1
0356-OBMAC,Female,80,No,Yes,No,No,0
1297-VQDRP,Male,80,No,Yes,Yes,Yes,1
4676-MQUEA,Male,80,No,Yes,Yes,No,0
7025-WCBNE,Male,74,No,Yes,No,No,0
6030-REHUX,Female,76,No,Yes,Yes,No,0
6522-YRBXD,Male,68,No,Yes,Yes,No,0
6689-VRRTK,Female,71,No,Yes,No,No,0
7134-MJPDY,Female,69,No,Yes,No,No,0
4881-JVQOD,Male,73,No,Yes,Yes,Yes,3
6797-UCJHZ,Female,74,No,Yes,Yes,No,0
2469-DTSGX,Female,72,No,Yes,No,No,0
4908-XAXAY,Female,70,No,Yes,No,No,0
3509-GWQGF,Male,74,No,Yes,No,No,0
3729-OWRVL,Male,80,No,Yes,No,No,0
7251-LJBQN,Female,74,No,Yes,No,No,0
2682-KEVRP,Female,65,No,Yes,No,No,0
9978-HYCIN,Male,72,No,Yes,Yes,Yes,1
8329-UTMVM,Male,76,No,Yes,No,No,0
6952-OMNWB,Male,75,No,Yes,Yes,No,0
6549-YMFAW,Male,70,No,Yes,Yes,No,0
1307-TVUFB,Male,66,No,Yes,No,No,0
7503-MIOGA,Female,68,No,Yes,Yes,No,0
2499-AJYUA,Female,69,No,Yes,Yes,No,0
6919-ELBGL,Male,75,No,Yes,Yes,No,0
3966-HRMZA,Female,74,No,Yes,No,No,0
5671-RQRLP,Female,72,No,Yes,Yes,No,0
4785-NKHCX,Male,65,No,Yes,No,No,0
4250-WAROZ,Male,70,No,Yes,Yes,Yes,3
3523-BRGUW,Male,65,No,Yes,No,No,0
2123-AGEEN,Female,66,No,Yes,No,No,0
1258-YMZNM,Female,70,No,Yes,No,No,0
6259-WJQLC,Male,77,No,Yes,No,No,0
7508-SMHXL,Female,72,No,Yes,No,No,0
3956-CJUST,Female,67,No,Yes,No,No,0
4824-GUCBY,Female,77,No,Yes,No,No,0
6630-UJZMY,Female,73,No,Yes,Yes,No,0
9904-EHEVJ,Female,66,No,Yes,Yes,Yes,1
2826-DXLQO,Male,80,No,Yes,Yes,No,0
9489-UTFKA,Male,76,No,Yes,Yes,No,0
4849-PYRLQ,Female,80,No,Yes,No,No,0
2858-EIMXH,Female,69,No,Yes,Yes,No,0
6419-ZTTLE,Male,69,No,Yes,Yes,No,0
8242-SOQUO,Female,73,No,Yes,No,No,0
7460-ITWWP,Female,67,No,Yes,Yes,No,0
7868-TMWMZ,Female,69,No,Yes,Yes,No,0
4829-ZLJTK,Female,80,No,Yes,Yes,No,0
8883-GRDWQ,Male,68,No,Yes,No,No,0
9845-PEEKO,Female,71,No,Yes,No,No,0
1751-NCDLI,Male,74,No,Yes,Yes,No,0
2176-LVPNX,Female,69,No,Yes,No,No,0
3452-ABWRL,Male,70,No,Yes,No,No,0
1779-PWPMG,Female,73,No,Yes,Yes,No,0
3082-WQRVY,Male,73,No,Yes,Yes,No,0
2460-NGXBJ,Male,65,No,Yes,Yes,Yes,1
5268-DSMNQ,Female,65,No,Yes,Yes,No,0
6242-MBHPK,Female,67,No,Yes,Yes,No,0
4782-OSFXZ,Female,72,No,Yes,Yes,No,0
1282-IHQAC,Male,68,No,Yes,No,No,0
1641-RQDAY,Female,77,No,Yes,Yes,Yes,2
5461-QKNTN,Male,71,No,Yes,Yes,No,0
8089-UZWLX,Female,75,No,Yes,No,No,0
4468-KAZHE,Female,70,No,Yes,Yes,No,0
1543-LLLFT,Male,77,No,Yes,Yes,No,0
6507-ZJSUR,Male,76,No,Yes,Yes,No,0
9220-ZNKJI,Female,67,No,Yes,Yes,No,0
0723-VSOBE,Female,67,No,Yes,No,No,0
1004-NOZNR,Male,71,No,Yes,No,Yes,2
1251-STYSZ,Female,66,No,Yes,No,No,0
9681-KYGYB,Male,75,No,Yes,Yes,No,0
7005-CYUIL,Female,78,No,Yes,Yes,No,0
2388-LAESQ,Female,74,No,Yes,Yes,No,0
3108-PCCGG,Male,75,No,Yes,Yes,No,0
6729-GDNGC,Female,71,No,Yes,No,No,0
4238-HFHSN,Male,66,No,Yes,Yes,No,0
2692-BUCFV,Male,79,No,Yes,No,No,0
5651-WYIPH,Female,69,No,Yes,No,No,0
8752-GHJFU,Male,70,No,Yes,Yes,No,0
6896-SRVYQ,Male,69,No,Yes,No,No,0
9052-VKDUW,Female,68,No,Yes,Yes,No,0
2480-EJWYP,Female,66,No,Yes,Yes,No,0
6806-YDEUL,Female,67,No,Yes,No,No,0
0222-CNVPT,Male,69,No,Yes,No,No,0
6048-UWKAL,Female,73,No,Yes,Yes,No,0
9290-SHCMB,Female,74,No,Yes,No,No,0
2277-BKJKN,Female,70,No,Yes,Yes,No,0
8016-ZMGMO,Female,73,No,Yes,Yes,No,0
1728-CXQBE,Male,79,No,Yes,Yes,No,0
0481-SUMCB,Female,74,No,Yes,No,No,0
2811-POVEX,Female,74,No,Yes,Yes,Yes,3
7905-NJMXS,Male,68,No,Yes,Yes,No,0
9957-YODKZ,Male,75,No,Yes,Yes,No,0
3223-DWFIO,Male,77,No,Yes,No,No,0
3292-PBZEJ,Male,75,No,Yes,No,No,0
0993-OSGPT,Female,78,No,Yes,Yes,No,0
7108-DGVUU,Female,73,No,Yes,Yes,No,0
9906-NHHVC,Female,75,No,Yes,No,No,0
8152-UOBNY,Female,66,No,Yes,No,No,0
7351-KYHQH,Female,67,No,Yes,No,No,0
6374-NTQLP,Male,67,No,Yes,Yes,Yes,2
6267-DCFFZ,Female,68,No,Yes,Yes,No,0
2439-LYPMQ,Male,79,No,Yes,Yes,No,0
7426-WEIJX,Male,71,No,Yes,Yes,Yes,1
3761-FLYZI,Female,69,No,Yes,Yes,No,0
1060-ENTOF,Female,70,No,Yes,Yes,No,0
0999-QXNSA,Male,72,No,Yes,No,Yes,1
9365-SRSZE,Male,71,No,Yes,Yes,No,0
4918-FYJNT,Female,68,No,Yes,Yes,No,0
4854-CIDCF,Female,74,No,Yes,No,No,0
3280-MRDOF,Male,69,No,Yes,No,No,0
6407-UTSLV,Female,76,No,Yes,No,No,0
5935-FCCNB,Female,79,No,Yes,No,No,0
9705-IOVQQ,Male,80,No,Yes,Yes,Yes,2
1320-REHCS,Male,75,No,Yes,No,No,0
2057-BOYKM,Female,70,No,Yes,Yes,No,0
0134-XWXCE,Female,76,No,Yes,No,No,0
2307-FYNNL,Male,67,No,Yes,No,No,0
5605-XNWEN,Male,77,No,Yes,Yes,No,0
2519-LBNQL,Male,80,No,Yes,Yes,No,0
8623-ULFNQ,Female,79,No,Yes,No,No,0
7789-HKSBS,Female,79,No,Yes,Yes,No,0
2070-XYMFH,Female,66,No,Yes,No,No,0
5663-QBGIS,Male,65,No,Yes,Yes,No,0
3402-XRIUO,Female,73,No,Yes,Yes,No,0
8058-DMYRU,Male,69,No,Yes,No,No,0
3537-RYBHH,Female,78,No,Yes,Yes,No,0
0523-VNGTF,Female,78,No,Yes,No,No,0
7105-MXJLL,Female,76,No,Yes,Yes,No,0
7064-FRRSW,Male,71,No,Yes,No,No,0
1636-NTNCO,Male,72,No,Yes,No,No,0
3219-JQRSL,Female,70,No,Yes,Yes,No,0
1845-CSBRZ,Female,71,No,Yes,Yes,Yes,1
3723-BFBGR,Male,74,No,Yes,No,No,0
5692-ICXLW,Male,75,No,Yes,No,No,0
7020-OZKXZ,Female,65,No,Yes,No,No,0
0308-GIQJT,Male,80,No,Yes,No,No,0
8775-ERLNB,Male,76,No,Yes,Yes,No,0
8309-IEYJD,Female,73,No,Yes,No,No,0
7361-YPXFS,Female,67,No,Yes,No,No,0
6557-BZXLQ,Male,66,No,Yes,No,No,0
4832-VRBMR,Male,65,No,Yes,Yes,No,0
7901-TBKJX,Male,76,No,Yes,No,No,0
9919-FZDED,Male,79,No,Yes,Yes,No,0
7206-PQBBZ,Male,76,No,Yes,Yes,No,0
4079-VTGLK,Male,77,No,Yes,Yes,No,0
2931-VUVJN,Female,71,No,Yes,Yes,No,0
2878-RMWXY,Male,75,No,Yes,Yes,No,0
7375-WMVMT,Male,75,No,Yes,Yes,No,0
7622-FWGEW,Male,71,No,Yes,Yes,No,0
0380-NEAVX,Male,72,No,Yes,No,No,0
8495-LJDFO,Female,76,No,Yes,No,No,0
1302-UHBDD,Male,70,No,Yes,No,No,0
3597-YASZG,Female,73,No,Yes,Yes,No,0
3420-ZDBMA,Male,78,No,Yes,No,No,0
3398-GCPMU,Female,74,No,Yes,Yes,No,0
1013-QCWAM,Female,73,No,Yes,Yes,No,0
0336-PIKEI,Male,69,No,Yes,Yes,No,0
7322-OCWHC,Male,73,No,Yes,Yes,No,0
5732-IKGQH,Male,79,No,Yes,Yes,No,0
0093-EXYQL,Female,72,No,Yes,No,No,0
9168-INPSZ,Female,75,No,Yes,Yes,No,0
0015-UOCOJ,Female,68,No,Yes,No,No,0
5334-AFQJB,Male,66,No,Yes,No,No,0
2754-SDJRD,Female,74,No,Yes,No,No,0
1465-LNTLJ,Male,78,No,Yes,Yes,No,0
4706-DGAHW,Male,73,No,Yes,No,No,0
8552-OBVRU,Female,79,No,Yes,Yes,Yes,3
9776-OJUZI,Female,69,No,Yes,No,No,0
0869-PAPRP,Female,68,No,Yes,Yes,No,0
4238-JSSWH,Female,70,No,Yes,Yes,No,0
9121-PHQSR,Male,69,No,Yes,Yes,No,0
9796-MVYXX,Female,75,No,Yes,No,No,0
7268-IGMFD,Male,75,No,Yes,No,No,0
0013-SMEOE,Female,67,No,Yes,Yes,No,0
2573-GYRUU,Male,65,No,Yes,Yes,No,0
6486-LHTMA,Female,67,No,Yes,Yes,No,0
4083-BFNYK,Female,74,No,Yes,Yes,No,0
1089-HDMKP,Male,72,No,Yes,No,Yes,1
0141-YEAYS,Female,77,No,Yes,No,No,0
9603-OAIHC,Male,72,No,Yes,No,No,0
8406-LNMHF,Male,75,No,Yes,Yes,No,0
0023-UYUPN,Female,79,No,Yes,Yes,No,0
6360-SVNWV,Female,72,No,Yes,No,No,0
9050-IKDZA,Female,66,No,Yes,No,No,0
1197-BVMVG,Female,65,No,Yes,No,No,0
5198-EFNBM,Male,66,No,Yes,Yes,No,0
7516-GMHUV,Male,77,No,Yes,Yes,No,0
6614-YWYSC,Male,68,No,Yes,Yes,No,0
8735-SDUFN,Female,65,No,Yes,Yes,No,0
7016-NVRIC,Male,73,No,Yes,Yes,No,0
9825-YCXWZ,Female,69,No,Yes,No,No,0
2000-DHJUY,Female,67,No,Yes,Yes,No,0
9796-BPKIW,Male,67,No,Yes,No,No,0
9137-NOQKA,Male,80,No,Yes,No,No,0
7748-UMTRK,Female,80,No,Yes,No,Yes,1
6463-MVYRY,Female,67,No,Yes,No,No,0
4526-ZJJTM,Female,72,No,Yes,Yes,No,0
5315-CKEQK,Male,73,No,Yes,Yes,Yes,2
0907-HQNTS,Female,74,No,Yes,Yes,No,0
8250-ZNGGW,Female,79,No,Yes,No,No,0
8166-ORCHU,Male,73,No,Yes,Yes,No,0
1855-CFULU,Female,65,No,Yes,No,No,0
8628-MFKAX,Female,79,No,Yes,Yes,No,0
9508-ILZDG,Female,79,No,Yes,No,No,0
6128-AQBMT,Male,65,No,Yes,Yes,No,0
4295-YURET,Female,78,No,Yes,Yes,Yes,1
7693-QPEFS,Male,75,No,Yes,No,No,0
0924-BJCRC,Female,70,No,Yes,Yes,No,0
5533-NHFRF,Male,75,No,Yes,No,No,0
4360-QRAVE,Male,75,No,Yes,No,No,0
8433-WPJTV,Female,76,No,Yes,Yes,Yes,3
5387-ASZNZ,Female,72,No,Yes,No,No,0
2277-DJJDL,Male,69,No,Yes,Yes,No,0
6963-EZQEE,Male,69,No,Yes,Yes,No,0
2452-KDRRH,Male,76,No,Yes,No,No,0
5248-RPYWW,Female,78,No,Yes,Yes,Yes,1
7923-IYJWY,Male,68,No,Yes,No,No,0
1658-TJVOA,Female,65,No,Yes,No,No,0
0674-DGMAQ,Male,78,No,Yes,Yes,No,0
2761-XECQW,Male,67,No,Yes,Yes,No,0
8059-UDZFY,Female,73,No,Yes,No,Yes,2
7740-BTPUX,Male,72,No,Yes,Yes,No,0
8648-PFRMP,Female,71,No,Yes,No,No,0
8996-ZROXE,Male,78,No,Yes,No,No,0
2207-QPJED,Female,66,No,Yes,Yes,No,0
0516-QREYC,Female,78,No,Yes,No,No,0
3865-QBWSJ,Male,76,No,Yes,No,Yes,2
5857-TYBCJ,Male,72,No,Yes,Yes,No,0
4176-RELJR,Male,73,No,Yes,No,No,0
7924-GJZFI,Female,75,No,Yes,Yes,No,0
5897-ZYEKH,Female,74,No,Yes,Yes,No,0
5456-ITGIC,Male,76,No,Yes,Yes,No,0
8070-AAWZP,Male,68,No,Yes,Yes,No,0
6860-YRJZP,Male,66,No,Yes,No,No,0
9391-DXGGG,Female,70,No,Yes,No,No,0
9844-FELAJ,Female,65,No,Yes,Yes,Yes,2
8395-ETZKQ,Male,73,No,Yes,Yes,Yes,1
8336-TAVKX,Female,68,No,Yes,Yes,No,0
0581-BXBUB,Female,76,No,Yes,No,No,0
5150-ITWWB,Male,65,No,Yes,No,No,0
9281-OFDMF,Male,76,No,Yes,No,No,0
7636-OWBPG,Male,79,No,Yes,No,No,0
0549-CYCQN,Male,69,No,Yes,No,No,0
0928-JMXNP,Male,78,No,Yes,Yes,No,0
3629-ZNKXA,Male,77,No,Yes,No,No,0
4827-LTQRJ,Female,70,No,Yes,Yes,Yes,2
0136-IFMYD,Male,71,No,Yes,Yes,No,0
5144-TVGLP,Male,68,No,Yes,No,No,0
9659-ZTWSM,Male,71,No,Yes,Yes,No,0
2195-VVRJF,Male,74,No,Yes,Yes,No,0
1125-SNVCK,Female,78,No,Yes,No,No,0
2545-EBUPK,Female,70,No,Yes,No,No,0
2172-EJXVF,Female,65,No,Yes,No,No,0
8659-HDIYE,Female,68,No,Yes,No,No,0
4680-KUTAJ,Female,73,No,Yes,No,No,0
2883-ILGWO,Male,68,No,Yes,No,No,0
1167-OYZJF,Female,65,No,Yes,Yes,No,0
4806-DXQCE,Female,77,No,Yes,Yes,No,0
5996-NRVXR,Male,68,No,Yes,Yes,No,0
0100-DUVFC,Male,66,No,Yes,Yes,No,0
5397-TUPSH,Male,76,No,Yes,Yes,No,0
6773-LQTVT,Female,67,No,Yes,Yes,Yes,1
9402-ORRAH,Female,80,No,Yes,No,No,0
4840-ORQXB,Female,67,No,Yes,No,No,0
3982-DQLUS,Male,78,No,Yes,Yes,Yes,1
3756-VNWDH,Male,66,No,Yes,Yes,No,0
2921-XWDJH,Female,76,No,Yes,Yes,No,0
9799-CAYJJ,Female,79,No,Yes,Yes,No,0
6814-ZPWFQ,Male,67,No,Yes,No,No,0
5019-GQVCR,Male,74,No,Yes,No,No,0
2880-FPNAE,Male,69,No,Yes,Yes,No,0
1568-BEKZM,Male,65,No,Yes,Yes,No,0
2045-BMBTJ,Female,80,No,Yes,No,No,0
6741-EGCBI,Male,69,No,Yes,No,No,0
1730-ZMAME,Female,74,No,Yes,No,No,0
5913-INRQV,Male,71,No,Yes,Yes,No,0
6185-TASNN,Male,71,No,Yes,No,No,0
1925-LFCZZ,Male,71,No,Yes,No,No,0
8707-RMEZH,Female,67,No,Yes,Yes,No,0
9373-WSLOY,Male,80,No,Yes,Yes,No,0
9819-FBNSV,Male,75,No,Yes,Yes,No,0
9544-PYPSJ,Female,67,No,Yes,Yes,Yes,2
3878-AVSOQ,Female,68,No,Yes,No,No,0
3258-SYSWS,Male,75,No,Yes,No,No,0
0512-FLFDW,Female,74,No,Yes,Yes,No,0
2107-FBPTK,Female,80,No,Yes,No,No,0
1016-DJTSV,Male,66,No,Yes,No,No,0
5699-BNCAS,Male,79,No,Yes,No,No,0
2900-PHPLN,Female,73,No,Yes,Yes,No,0
4039-PIMHX,Male,74,No,Yes,Yes,No,0
7826-VVKWT,Female,69,No,Yes,Yes,Yes,1
5288-AHOUP,Male,71,No,Yes,No,No,0
7134-HBPBS,Female,65,No,Yes,No,No,0
4415-WNGVR,Female,73,No,Yes,Yes,No,0
1309-XGFSN,Male,72,No,Yes,Yes,Yes,1
0650-BWOZN,Female,71,No,Yes,No,No,0
4304-XUMGI,Male,74,No,Yes,Yes,Yes,2
9481-IEBZY,Male,69,No,Yes,Yes,No,0
1080-BWSYE,Male,76,No,Yes,Yes,No,0
3786-WOVKF,Female,69,No,Yes,Yes,No,0
5816-SCGFC,Female,73,No,Yes,No,No,0
9278-VZKCD,Female,67,No,Yes,Yes,No,0
8261-GWDBQ,Female,70,No,Yes,Yes,No,0
6173-GOLSU,Male,79,No,Yes,Yes,No,0
8720-RQSBJ,Male,69,No,Yes,No,No,0
7225-CBZPL,Male,79,No,Yes,Yes,No,0
3692-JHONH,Female,70,No,Yes,Yes,No,0
1200-TUZHR,Female,70,No,Yes,No,No,0
7130-CTCUS,Male,79,No,Yes,Yes,No,0
0420-HLGXF,Female,72,No,Yes,No,No,0
3657-COGMW,Female,76,No,Yes,No,No,0
4334-HOWRP,Male,70,No,Yes,Yes,No,0
4098-NAUKP,Male,70,No,Yes,Yes,Yes,1
3308-JSGML,Male,77,No,Yes,Yes,No,0
6199-IWKGC,Female,71,No,Yes,Yes,No,0
2675-DHUTR,Male,80,No,Yes,Yes,No,0
7446-YPODE,Male,75,No,Yes,No,No,0
9522-BNTHX,Female,72,No,Yes,No,No,0
0531-ZZJWQ,Male,68,No,Yes,Yes,No,0
2688-BHGOG,Male,73,No,Yes,No,No,0
0916-QOFDP,Female,79,No,Yes,Yes,Yes,1
8910-LEDAG,Male,72,No,Yes,Yes,No,0
3452-GWUIN,Female,78,No,Yes,Yes,No,0
7278-CKDNC,Male,76,No,Yes,No,No,0
8450-UYIBU,Female,77,No,Yes,No,No,0
3836-FZSDJ,Male,69,No,Yes,Yes,No,0
0187-QSXOE,Male,71,No,Yes,Yes,No,0
7733-UDMTP,Female,65,No,Yes,No,No,0
6904-JLBGY,Female,78,No,Yes,No,No,0
6917-YACBP,Female,80,No,Yes,No,No,0
4223-WOZCM,Male,71,No,Yes,No,No,0
5917-RYRMG,Male,79,No,Yes,No,No,0
8224-DWCKX,Male,78,No,Yes,No,No,0
1768-HNVGJ,Female,80,No,Yes,No,No,0
4395-PZMSN,Male,67,No,Yes,No,No,0
5446-DKWYW,Female,74,No,Yes,Yes,Yes,1
8107-KNCIM,Male,73,No,Yes,Yes,No,0
5451-YHYPW,Female,75,No,Yes,Yes,No,0
7629-WFGLW,Female,80,No,Yes,Yes,No,0
8818-DOPVL,Female,65,No,Yes,No,No,0
7044-YAACC,Male,70,No,Yes,Yes,No,0
8189-XRIKE,Female,80,No,Yes,No,No,0
3740-RLMVT,Male,79,No,Yes,Yes,No,0
2186-QZEYA,Female,68,No,Yes,No,No,0
5599-HVLTW,Female,73,No,Yes,No,No,0
9208-OLGAQ,Female,70,No,Yes,No,No,0
3244-CQPHU,Female,77,No,Yes,No,No,0
2674-MLXMN,Female,73,No,Yes,No,No,0
9708-HPXWZ,Male,74,No,Yes,No,No,0
5792-JALQC,Female,78,No,Yes,No,No,0
2675-OTVVJ,Male,76,No,Yes,Yes,No,0
0537-QYZZN,Male,66,No,Yes,Yes,Yes,2
3340-QBBFM,Male,65,No,Yes,Yes,No,0
2277-VWCNI,Female,65,No,Yes,No,No,0
7576-JMYWV,Female,76,No,Yes,Yes,Yes,1
5227-JSCFE,Male,74,No,Yes,Yes,No,0
1608-GMEWB,Male,76,No,Yes,No,No,0
2665-NPTGL,Female,79,No,Yes,Yes,No,0
0442-ZXKVS,Female,79,No,Yes,Yes,No,0
0575-CUQOV,Male,76,No,Yes,Yes,No,0
5329-KRDTM,Male,73,No,Yes,Yes,No,0
0707-HOVVN,Female,79,No,Yes,No,No,0
9518-XXBXE,Male,80,No,Yes,Yes,No,0
0423-UDIJQ,Male,74,No,Yes,No,No,0
9029-FEGVJ,Female,68,No,Yes,Yes,No,0
8999-XXGNS,Female,70,No,Yes,Yes,No,0
0471-ARVMX,Female,70,No,Yes,Yes,No,0
7524-VRLPL,Male,71,No,Yes,No,No,0
4884-TVUQF,Female,80,No,Yes,No,No,0
8065-BVEPF,Male,80,No,Yes,No,No,0
6350-XFYGW,Male,80,No,Yes,No,No,0
8755-IWJHN,Male,73,No,Yes,Yes,No,0
4480-QQRHC,Female,72,No,Yes,No,No,0
0929-PECLO,Female,74,No,Yes,No,No,0
9470-YFUYI,Male,69,No,Yes,Yes,No,0
7402-EYFXX,Male,65,No,Yes,No,No,0
1986-PHGZF,Male,73,No,Yes,No,No,0
8024-XNAFQ,Female,66,No,Yes,No,No,0
2988-GBIVW,Female,68,No,Yes,Yes,No,0
5956-YHHRX,Male,75,No,Yes,No,No,0
6008-NAIXK,Male,72,No,Yes,No,No,0
4007-NHVHI,Female,69,No,Yes,No,No,0
8979-CAMGB,Male,67,No,Yes,No,No,0
7813-ZGGAW,Male,68,No,Yes,No,No,0
6583-KQJLK,Female,66,No,Yes,Yes,No,0
6139-ZZRBQ,Male,79,No,Yes,No,No,0
7594-LZNWR,Male,67,No,Yes,No,No,0
3996-ZNWYK,Male,77,No,Yes,Yes,Yes,1
8760-ZRHKE,Female,80,No,Yes,Yes,Yes,1
5216-WASFJ,Female,68,No,Yes,Yes,No,0
4948-WBBKL,Female,80,No,Yes,No,No,0
8348-JLBUG,Male,77,No,Yes,Yes,No,0
3339-EAQNV,Male,75,No,Yes,Yes,No,0
5730-RIITO,Female,73,No,Yes,No,No,0
7515-LODFU,Male,67,No,Yes,No,No,0
8041-TMEID,Male,73,No,Yes,Yes,No,0
6941-KXRRV,Female,65,No,Yes,Yes,No,0
4501-UYKBC,Female,65,No,Yes,No,No,0
5304-EFJLP,Male,72,No,Yes,Yes,No,0
8875-AKBYH,Male,78,No,Yes,No,No,0
0533-UCAAU,Male,72,No,Yes,Yes,No,0
1394-SUIUH,Female,70,No,Yes,Yes,No,0
8565-WUXZU,Male,77,No,Yes,Yes,No,0
2055-BFOCC,Male,65,No,Yes,Yes,No,0
4584-LBNMK,Male,79,No,Yes,Yes,No,0
3898-GUYTS,Female,71,No,Yes,No,No,0
3703-KBKZP,Male,70,No,Yes,No,No,0
5117-IFGPS,Male,73,No,Yes,Yes,No,0
2197-OMWGI,Female,65,No,Yes,Yes,Yes,1
7852-LECYP,Male,79,No,Yes,Yes,No,0
8595-SIZNC,Female,69,No,Yes,Yes,No,0
8920-NAVAY,Male,66,No,Yes,No,No,0
9699-UBQFS,Female,76,No,Yes,Yes,No,0
1261-FWTTE,Male,78,No,Yes,No,No,0
3528-HFRIQ,Male,73,No,Yes,Yes,No,0
3320-VEOYC,Male,65,No,Yes,No,No,0
9758-MFWGD,Female,75,No,Yes,Yes,Yes,2
1360-JYXKQ,Female,68,No,Yes,Yes,No,0
6925-BAYGL,Female,79,No,Yes,Yes,No,0
4135-FRWKJ,Female,66,No,Yes,Yes,Yes,1
6551-ZCOTS,Male,73,No,Yes,No,No,0
5995-SNNEW,Male,80,No,Yes,Yes,No,0
5371-VYLSX,Female,65,No,Yes,No,No,0
4128-ETESU,Female,73,No,Yes,Yes,No,0
3295-YVUSR,Male,73,No,Yes,No,No,0
8016-NCFVO,Male,70,No,Yes,No,No,0
4119-ZYPZY,Male,67,No,Yes,No,No,0
1078-TDCRN,Female,75,No,Yes,Yes,No,0
5439-WIKXB,Male,65,No,Yes,Yes,No,0
2080-CAZNM,Female,78,No,Yes,No,No,0
1028-FFNJK,Male,79,No,Yes,Yes,No,0
3001-UNBTL,Male,69,No,Yes,Yes,Yes,1
0786-IVLAW,Female,72,No,Yes,No,No,0
4282-ACRXS,Male,69,No,Yes,Yes,No,0
7668-XCFYV,Female,77,No,Yes,Yes,No,0
5336-UFNZP,Female,65,No,Yes,Yes,Yes,3
9233-PSYHO,Female,68,No,Yes,No,No,0
8777-MBMTS,Female,65,No,Yes,Yes,No,0
2615-YVMYX,Male,68,No,Yes,Yes,No,0
2851-STERV,Male,79,No,Yes,No,No,0
5419-JKZNQ,Male,65,No,Yes,Yes,No,0
1409-PHXTF,Male,77,No,Yes,Yes,No,0
9591-YVTEB,Male,77,No,Yes,No,No,0
9309-BZGNT,Male,69,No,Yes,Yes,No,0
8075-GXIUB,Male,79,No,Yes,Yes,No,0
6723-WSNTY,Female,73,No,Yes,Yes,No,0
2144-BFDSO,Female,70,No,Yes,Yes,No,0
5647-FXOTP,Female,71,No,Yes,Yes,No,0
6078-VESFR,Male,78,No,Yes,Yes,No,0
9866-OCCKE,Female,73,No,Yes,Yes,No,0
2786-GCDPI,Female,75,No,Yes,No,No,0
3733-UOCWF,Male,78,No,Yes,Yes,No,0
8490-BXHEO,Male,67,No,Yes,No,No,0
7173-TETGO,Female,66,No,Yes,Yes,No,0
6435-VWCCY,Male,71,No,Yes,Yes,No,0
6726-NNFWD,Female,74,No,Yes,Yes,No,0
7856-GANIL,Male,71,No,Yes,Yes,No,0
0248-PGHBZ,Female,69,No,Yes,No,No,0
7472-EQOAV,Male,76,No,Yes,Yes,Yes,2
5985-BEHZK,Female,78,No,Yes,Yes,No,0
9279-CJEOJ,Female,77,No,Yes,No,No,0
8029-XYPWT,Male,72,No,Yes,Yes,No,0
6646-JPPHA,Female,76,No,Yes,No,No,0
7658-UYUQS,Male,71,No,Yes,Yes,No,0
8746-BFOAJ,Male,79,No,Yes,No,No,0
8023-QHAIO,Female,72,No,Yes,Yes,No,0
8133-ANHHJ,Female,77,No,Yes,No,No,0
1707-HABPF,Female,65,No,Yes,No,No,0
6847-KJLTS,Female,72,No,Yes,Yes,No,0
4619-EVPHY,Female,65,No,Yes,Yes,No,0
4462-CYWMH,Male,65,No,Yes,Yes,No,0
9334-GWGOW,Male,68,No,Yes,Yes,No,0
4291-HYEBC,Female,76,No,Yes,Yes,Yes,3
1576-PFZIW,Male,70,No,Yes,Yes,No,0
0147-ESWWR,Female,73,No,Yes,Yes,No,0
1217-VASWC,Male,77,No,Yes,Yes,No,0
2522-WLNSF,Female,74,No,Yes,Yes,No,0
5327-XOKKY,Male,79,No,Yes,Yes,No,0
3312-ZWLGF,Male,69,No,Yes,Yes,No,0
0795-XCCTE,Male,80,No,Yes,No,No,0
7072-MBHEV,Female,77,No,Yes,Yes,Yes,2
8050-DVOJX,Male,67,No,Yes,No,No,0
8169-SAEJD,Male,79,No,Yes,Yes,No,0
1580-BMCMR,Male,66,No,Yes,No,No,0
4199-QHJNM,Male,72,No,Yes,Yes,No,0
5135-GRQJV,Male,75,No,Yes,Yes,No,0
2384-OVPSA,Female,65,No,Yes,No,No,0
1371-WEPDS,Male,71,No,Yes,Yes,No,0
3349-ANQNH,Female,70,No,Yes,No,No,0
5937-EORGB,Male,79,No,Yes,Yes,No,0
5539-HIVAK,Female,79,No,Yes,Yes,No,0
